commit,parent1,parent2,ancestor,is pr,added lines,deleted lines,devs parent1,devs parent2,time,nr files,added files,deleted files,renamed files,copied files,modified files,nr commits1,nr commits2,density1,density2,fix,bug,feature,improve,document,refactor,update,add,remove,use,delete,change,messages_min,messages_max,messages_mean,messages_median,conflict,avg_density,avg_density_cat,added_lines_per_commit,deleted_lines_per_commit,files_per_commit,files_per_developer,messages_per_commit,commit_per_developer_on_branch1,commit_per_developer_on_branch2
6054,12383,9690,12920,1,77,1,42,1,505,1,1,0,0,0,3,241,2,70,2,39,12,2,2,3,0,16,48,5,17,0,10,41,324,87.26970954356847,84.0,0,36.0,3,0.3168724279835391,0.00411522633744856,0.00411522633744856,0.023255813953488372,0.35913460717517887,5.738095238095238,2.0
7329,14924,4765,5920,0,0,0,1,1,11,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4.0,4.0,0,0.0,,0.0,0.0,2.0,2.0,2.0,1.0,1.0
1335,13160,45,7065,0,2528,1274,1,4,68,1,23,0,3,0,26,1,29,0,7,6,0,0,0,1,0,3,7,0,1,0,0,98,168,129.13793103448276,127.0,0,3.5,2,84.26666666666667,42.46666666666667,0.03333333333333333,0.2,4.304597701149425,1.0,7.25
8143,13179,21744,16121,1,16,0,3,1,68,2,0,0,0,0,4,8,2,8,1,3,0,0,0,0,0,0,3,0,1,0,0,57,124,95.875,98.0,0,4.5,2,1.6,0.0,0.2,0.5,9.5875,2.6666666666666665,2.0
23522,6739,20490,3422,1,39,39,3,1,658,1,0,0,0,0,1,4,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,18,76,47.75,48.5,0,0.0,,6.5,6.5,0.16666666666666666,0.25,7.958333333333333,1.3333333333333333,2.0
13387,2333,21987,14923,0,0,0,1,1,20,1,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,94,103,98.5,98.5,0,0.0,,0.0,0.0,0.3333333333333333,0.5,32.833333333333336,2.0,1.0
12241,21762,6814,11388,1,13,0,9,1,163,1,0,0,0,0,1,84,1,73,0,16,0,0,2,0,0,1,18,6,7,0,0,52,137,80.04761904761905,77.5,0,36.5,3,0.15294117647058825,0.0,0.011764705882352941,0.1,0.9417366946778711,9.333333333333334,1.0
5620,1449,13513,10318,0,22,13,1,1,75,1,0,0,1,0,2,7,5,7,5,1,0,0,1,1,1,1,5,0,0,0,0,46,98,70.02857142857144,69.0,0,6.0,3,1.8333333333333333,1.0833333333333333,0.08333333333333333,0.5,5.835714285714286,7.0,5.0
14605,11359,6044,14237,1,36,9,98,1,699,2,0,0,0,0,2,481,2,127,0,145,6,9,5,17,4,22,102,19,40,3,32,140,792,306.0904365904366,297.5,1,63.5,3,0.07453416149068323,0.018633540372670808,0.004140786749482402,0.020202020202020204,0.6337276119884815,4.908163265306122,2.0
26458,8763,8996,4980,0,72,1,1,1,27,1,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,127,91.5,91.5,0,0.5,1,24.0,0.3333333333333333,0.3333333333333333,0.5,30.5,1.0,2.0
4043,154,6818,16550,0,950,221,1,2,5,1,5,1,0,0,14,2,9,0,0,1,0,0,1,0,0,0,5,1,0,0,0,39,111,64.38888888888889,54.5,0,0.0,,86.36363636363636,20.09090909090909,0.09090909090909091,0.3333333333333333,5.853535353535353,2.0,4.5
7414,15508,1378,18143,1,1,0,2,1,43,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,38,54,48.333333333333336,53.0,0,0.0,,0.25,0.0,0.25,0.3333333333333333,12.083333333333334,1.5,1.0
16571,3186,15432,1553,0,79,49,1,14,2689,1,0,0,0,0,9,1,29,0,3,0,0,0,0,0,0,10,0,0,0,0,0,13,61,42.44827586206897,51.0,0,1.5,2,2.6333333333333333,1.6333333333333333,0.03333333333333333,0.06666666666666667,1.4149425287356323,1.0,2.0714285714285716
18897,12323,25590,13721,0,2460,1344,1,22,188,3,15,3,6,0,138,60,57,0,40,41,2,1,2,4,0,5,21,8,5,1,2,33,191,94.25438596491227,93.0,0,20.0,3,21.025641025641026,11.487179487179487,0.02564102564102564,0.13043478260869565,0.8055930424351476,60.0,2.590909090909091
23285,1046,24275,2739,1,1,1,5,1,19,1,0,0,0,0,1,34,1,1,0,6,0,0,2,1,1,0,16,1,3,0,0,43,168,91.5,92.0,0,0.5,1,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.16666666666666666,2.6142857142857143,6.8,1.0
5105,4959,5450,5449,0,7,5,1,1,3069,1,0,0,0,0,2,16,3,0,0,2,0,0,0,0,0,1,0,1,2,0,0,50,120,72.45833333333333,58.5,0,0.0,,0.3684210526315789,0.2631578947368421,0.05263157894736842,0.5,3.8135964912280698,16.0,3.0
16657,12458,12240,18302,0,1498,1459,1,1,24,4,3,0,20,0,201,1,13,1,0,3,0,0,0,0,0,0,2,1,1,0,1,161,199,176.9230769230769,174.0,0,0.5,1,107.0,104.21428571428571,0.2857142857142857,2.0,12.637362637362637,1.0,13.0
18262,5012,25461,12070,1,102,35,69,1,336,1,0,0,0,0,2,306,1,76,0,64,5,1,1,13,0,15,66,16,28,5,17,44,401,98.4673202614379,92.5,0,38.0,3,0.3322475570032573,0.11400651465798045,0.003257328990228013,0.014285714285714285,0.3207404568776479,4.434782608695652,1.0
1146,5482,16408,4061,0,44,4,2,3,672,2,0,0,0,0,2,13,8,2,1,4,1,0,0,0,0,0,2,0,1,0,0,37,248,116.03846153846156,118.5,1,1.5,2,2.0952380952380953,0.19047619047619047,0.09523809523809523,0.4,5.525641025641026,6.5,2.6666666666666665
22031,6440,3030,17573,0,52,39,1,4,0,1,8,0,0,0,12,1,25,0,0,2,0,0,0,0,0,1,0,0,0,0,0,12,69,26.56,14.0,1,0.0,,2.0,1.5,0.038461538461538464,0.2,1.0215384615384615,1.0,6.25
2021,16538,11955,17958,1,22,13,79,1,1493,2,0,0,0,0,2,423,2,48,0,94,13,4,3,9,0,43,69,11,27,1,19,60,695,135.4739952718676,131.5,0,24.0,3,0.05176470588235294,0.03058823529411765,0.004705882352941176,0.025,0.3187623418161591,5.3544303797468356,2.0
18951,23856,11140,388,1,1,0,4,1,934,1,0,0,0,0,1,13,2,5,0,4,0,0,0,0,0,2,6,1,0,0,0,24,112,58.96153846153846,63.5,0,2.5,2,0.06666666666666667,0.0,0.06666666666666667,0.2,3.9307692307692306,3.25,2.0
24049,14753,18249,5423,1,1,0,44,1,557,1,0,0,0,0,1,128,1,29,1,3,0,0,0,0,0,10,73,3,0,0,2,35,94,56.7890625,56.0,0,15.0,3,0.007751937984496124,0.0,0.007751937984496124,0.022222222222222223,0.4402252906976744,2.909090909090909,1.0
22675,22597,17461,3893,1,65,0,3,2,38,1,2,0,0,0,1,4,3,4,3,0,0,0,0,0,0,0,2,0,0,0,0,28,71,48.91666666666667,48.5,0,3.5,2,9.285714285714286,0.0,0.14285714285714285,0.2,6.988095238095239,1.3333333333333333,1.5
20099,9260,6804,9335,0,926,27,1,9,16,1,2,0,0,0,8,1,26,0,0,1,0,0,0,0,0,1,9,2,2,0,0,39,89,61.92307692307692,59.0,1,0.0,,34.2962962962963,1.0,0.037037037037037035,0.1,2.293447293447293,1.0,2.888888888888889
1713,1192,9148,9026,1,28,38,6,1,239,3,0,0,0,0,5,40,6,34,0,5,4,0,1,0,0,1,4,8,1,0,2,24,122,64.14166666666667,67.5,0,17.0,3,0.6086956521739131,0.8260869565217391,0.06521739130434782,0.42857142857142855,1.3943840579710145,6.666666666666667,6.0
3714,23429,11087,10815,0,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38,38,38.0,38.0,0,0.0,,0.0,0.0,0.5,1.0,9.5,2.0,2.0
353,377,13646,893,0,71,38,1,2,117,1,0,0,0,0,6,4,10,3,8,0,0,0,0,0,0,7,0,0,0,0,0,22,151,63.6,37.5,1,5.5,3,5.071428571428571,2.7142857142857144,0.07142857142857142,0.3333333333333333,4.542857142857143,4.0,5.0
3100,22655,22390,3096,1,17,8,45,1,602,1,0,0,0,0,1,220,2,59,0,64,5,1,4,19,5,10,35,13,31,1,6,61,270,120.31363636363636,115.0,0,29.5,3,0.07657657657657657,0.036036036036036036,0.0045045045045045045,0.021739130434782608,0.5419533169533169,4.888888888888889,2.0
14356,7889,23212,8745,0,1,1,31,1,0,1,0,0,0,0,1,392,1,0,0,31,0,0,7,7,1,9,21,15,19,0,3,12,125,40.50765306122449,36.0,0,0.0,,0.002544529262086514,0.002544529262086514,0.002544529262086514,0.03125,0.10307290855273407,12.64516129032258,1.0
24919,25790,5633,13067,1,9,65,10,1,84,2,0,5,0,0,4,22,1,19,0,12,0,0,2,0,0,1,6,2,2,1,1,105,166,128.6818181818182,126.5,0,9.5,3,0.391304347826087,2.8260869565217392,0.08695652173913043,0.18181818181818182,5.594861660079052,2.2,1.0
12900,8424,2397,8408,1,3,3,77,1,901,2,0,0,0,0,2,371,1,17,1,218,4,1,5,23,0,14,62,22,15,0,2,63,227,104.16172506738543,103.0,0,9.0,3,0.008064516129032258,0.008064516129032258,0.005376344086021506,0.02564102564102564,0.28000463727791786,4.818181818181818,1.0
7125,17383,15662,10884,0,284,0,1,2,23,2,0,0,0,0,2,2,28,0,0,0,0,0,0,0,0,3,27,0,0,0,0,45,95,80.28571428571428,80.0,1,0.0,,9.466666666666667,0.0,0.06666666666666667,0.6666666666666666,2.676190476190476,2.0,14.0
26598,25354,20948,11564,0,402,0,4,2,218,1,13,0,0,0,1,18,14,10,0,4,0,0,0,1,0,1,16,2,0,0,0,50,216,97.33333333333334,81.5,0,5.0,2,12.5625,0.0,0.03125,0.16666666666666666,3.041666666666667,4.5,7.0
13780,20928,3403,1080,0,387,208,2,2,27,2,2,1,0,0,7,10,8,1,2,0,0,0,0,0,0,1,2,1,0,0,0,38,166,78.45,71.5,1,1.5,2,21.5,11.555555555555555,0.1111111111111111,0.5,4.358333333333333,5.0,4.0
26970,22007,343,10321,0,103,98,2,1,78,3,0,0,0,0,12,3,9,1,8,0,0,0,0,0,0,1,0,0,0,0,0,10,118,59.44444444444444,46.0,0,4.5,2,8.583333333333334,8.166666666666666,0.25,1.0,4.953703703703703,1.5,9.0
26492,21011,1012,16798,1,1,0,4,1,980,1,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,30,66,53.166666666666664,57.0,0,0.5,1,0.14285714285714285,0.0,0.14285714285714285,0.2,7.595238095238095,1.5,1.0
15196,13297,15972,10214,0,1423,41,1,7,42,4,26,0,0,0,7,3,28,2,10,6,0,3,0,0,0,3,12,0,1,0,4,39,122,85.5952380952381,91.0,1,6.0,3,45.903225806451616,1.3225806451612903,0.12903225806451613,0.5,2.7611367127496163,3.0,4.0
6422,15926,22071,4386,1,10,0,2,1,429,1,0,0,0,0,2,5,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,60,90,78.0,79.0,0,1.5,2,1.6666666666666667,0.0,0.16666666666666666,0.3333333333333333,13.0,2.5,1.0
26065,15944,6112,14978,0,44,32,4,2,25,53,0,0,0,0,11,132,13,1,4,67,17,0,0,0,1,18,24,6,10,0,23,45,962,147.8618881118881,117.0,1,2.5,2,0.30344827586206896,0.2206896551724138,0.36551724137931035,8.833333333333334,1.0197371593923317,33.0,6.5
22421,17074,3068,14471,1,20,1,5,1,497,1,0,0,0,0,1,68,1,35,0,5,3,0,0,0,0,1,2,0,7,0,1,59,135,100.6764705882353,102.0,0,17.5,3,0.2898550724637681,0.014492753623188406,0.014492753623188406,0.16666666666666666,1.4590792838874682,13.6,1.0
12596,16141,1084,9010,1,69,11,36,1,386,1,0,0,0,0,1,334,4,116,0,70,22,0,4,6,2,24,45,13,32,0,8,23,685,135.76047904191617,117.5,0,58.0,3,0.20414201183431951,0.03254437869822485,0.0029585798816568047,0.02702702702702703,0.40165822201750345,9.277777777777779,4.0
19728,6603,18154,3495,0,2,1,2,2,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,70,152,103.5,88.5,0,0.0,,0.4,0.2,0.2,0.25,20.7,1.5,1.0
5483,18568,2588,10947,1,205,0,2,1,30,1,1,0,0,0,1,2,5,2,5,1,0,0,0,0,0,0,2,0,0,0,0,44,90,67.6,69.0,0,3.5,2,29.285714285714285,0.0,0.14285714285714285,0.3333333333333333,9.657142857142857,1.0,5.0
13297,24581,23767,6012,1,1,0,107,1,3383,1,0,0,0,0,1,287,1,4,1,18,0,4,0,0,0,34,105,25,5,0,10,51,134,75.1219512195122,75.0,0,2.5,2,0.003472222222222222,0.0,0.003472222222222222,0.009259259259259259,0.260840108401084,2.682242990654206,1.0
25700,18724,17741,8331,0,1,0,6,2,134,1,0,0,0,0,1,6,2,4,1,1,1,0,0,0,0,2,3,0,0,0,2,40,102,65.66666666666666,62.0,0,2.5,2,0.125,0.0,0.125,0.125,8.208333333333332,1.0,1.0
6143,5938,4967,17282,0,0,0,1,1,140,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,68,68,68.0,68.0,0,0.5,1,0.0,0.0,1.0,1.0,34.0,1.0,1.0
1303,2384,6116,16869,0,32679,253419,1,49,1129,4,166,966,0,0,279,42,341,15,32,40,2,27,1,3,5,29,53,30,14,0,125,8,325,79.3722245496439,67.0,1,23.5,3,85.32375979112271,661.668407310705,0.010443864229765013,0.08,0.2072381842027256,42.0,6.959183673469388
18468,6916,16404,2136,0,46,2,2,1,20,1,1,0,0,0,2,4,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,34,53,45.75,48.0,0,0.0,,9.2,0.4,0.2,0.3333333333333333,9.15,2.0,1.0
6421,13016,21634,13086,1,1,0,89,1,9462,1,0,0,0,0,1,231,1,0,0,26,0,1,0,1,0,35,83,36,7,1,7,32,115,54.44588744588745,51.0,0,0.0,,0.004310344827586207,0.0,0.004310344827586207,0.011111111111111112,0.23468054933572177,2.595505617977528,1.0
12398,10206,4884,8959,1,2,1,19,1,2157,1,0,0,0,0,1,35,1,1,1,1,0,2,0,0,0,1,16,0,0,0,0,47,93,70.8,78.0,0,1.0,1,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05,1.9666666666666666,1.8421052631578947,1.0
9907,7135,11184,10989,1,42,42,2,1,17,1,0,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,80,97,88.66666666666666,89.0,0,0.0,,10.5,10.5,0.25,0.3333333333333333,22.166666666666664,1.5,1.0
24804,21940,14968,13973,0,409,89,1,6,20,1,5,0,0,0,11,1,26,0,0,2,1,0,0,0,0,0,10,1,1,0,0,51,158,77.26923076923077,70.5,0,0.0,,15.148148148148149,3.2962962962962963,0.037037037037037035,0.14285714285714285,2.861823361823362,1.0,4.333333333333333
17669,18584,11493,6739,0,11,0,10,1,6,1,0,0,0,0,1,26,1,0,0,1,0,0,0,0,0,2,10,0,0,0,0,45,85,70.61538461538461,78.0,1,0.0,,0.4074074074074074,0.0,0.037037037037037035,0.09090909090909091,2.6153846153846154,2.6,1.0
11436,22209,25644,1150,0,177,153,1,1,5,2,1,0,0,0,13,12,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,113,40.888888888888886,23.0,1,0.0,,8.428571428571429,7.285714285714286,0.09523809523809523,1.0,1.947089947089947,12.0,9.0
22185,17762,20793,18503,1,1,1,2,1,1,1,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,31,47,38.25,37.5,0,0.0,,0.2,0.2,0.2,0.3333333333333333,7.65,2.0,1.0
15079,19804,25009,2050,1,184,35,7,1,28,1,1,0,0,0,16,23,6,3,1,4,0,0,0,0,1,0,3,1,0,0,6,35,125,88.59420289855072,95.5,0,2.0,2,6.344827586206897,1.206896551724138,0.034482758620689655,0.125,3.0549725137431283,3.2857142857142856,6.0
17380,17341,22122,14375,1,25,15,1,1,121,1,0,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,118,153,135.5,135.5,0,2.0,2,6.25,3.75,0.25,0.5,33.875,2.0,2.0
14735,10288,3095,17593,1,2,5,21,1,228,1,0,0,0,0,1,105,1,71,0,19,0,0,3,2,0,10,23,2,6,1,1,54,150,87.75238095238095,87.0,0,35.5,3,0.018867924528301886,0.04716981132075472,0.009433962264150943,0.045454545454545456,0.8278526504941599,5.0,1.0
7438,948,20676,5616,0,5,1,1,1,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108.0,108.0,1,0.0,,2.5,0.5,0.5,0.5,54.0,1.0,1.0
8525,15240,10767,13007,1,201,20,18,12,140,43,0,0,0,0,3,121,27,18,22,5,0,0,1,2,3,5,15,13,9,0,80,19,331,69.37404346495256,31.0,1,20.0,3,1.3581081081081081,0.13513513513513514,0.2905405405405405,1.4333333333333333,0.46874353692535514,6.722222222222222,2.25
6702,8681,12044,9662,1,4,13,6,2,24,1,0,0,0,0,6,11,3,2,1,3,0,0,1,0,0,1,2,0,0,0,0,36,125,78.54545454545455,89.0,0,1.5,2,0.2857142857142857,0.9285714285714286,0.07142857142857142,0.125,5.6103896103896105,1.8333333333333333,1.5
24750,8171,3585,1074,1,28,0,24,16,27,73,0,0,0,0,2,155,44,0,0,8,0,0,1,2,5,6,16,20,13,0,100,19,470,70.8651026392962,32.5,1,0.0,,0.1407035175879397,0.0,0.36683417085427134,1.825,0.35610604341354873,6.458333333333333,2.75
19668,17168,8820,15108,0,301,173,1,83,12412,1,3,0,0,0,6,2,201,2,9,29,0,1,0,1,0,36,75,34,6,1,0,25,108,46.69651741293532,42.0,1,5.5,3,1.4827586206896552,0.8522167487684729,0.0049261083743842365,0.011904761904761904,0.23003210548244002,2.0,2.4216867469879517
26007,10702,20178,9197,1,422,23,6,1,236,2,2,0,0,0,7,36,3,12,3,10,0,0,1,0,6,0,5,3,0,0,0,43,173,86.58333333333334,74.5,0,7.5,3,10.820512820512821,0.5897435897435898,0.05128205128205128,0.2857142857142857,2.22008547008547,6.0,3.0
7001,2815,23006,6388,1,47,2,1,1,216,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160.0,160.0,0,0.5,1,23.5,1.0,0.5,0.5,80.0,1.0,1.0
26742,24352,9293,11972,1,32,18,3,1,12,1,0,0,0,0,2,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,142,96.33333333333334,85.0,0,0.0,,4.0,2.25,0.125,0.25,12.041666666666668,2.0,2.0
7989,22054,4537,15870,1,37,5,28,1,80,1,0,0,0,0,1,93,5,63,3,17,2,1,1,4,0,8,10,2,18,0,4,38,308,108.92903225806452,101.0,0,33.0,3,0.37755102040816324,0.05102040816326531,0.01020408163265306,0.034482758620689655,1.111520737327189,3.3214285714285716,5.0
6720,21916,23425,1936,0,17602,220,1,4,322,1,10,0,1,0,779,4,14,1,1,4,0,0,0,0,0,0,6,1,5,0,0,41,177,99.28571428571428,100.5,1,1.0,1,977.8888888888889,12.222222222222221,0.05555555555555555,0.2,5.515873015873016,4.0,3.5
11014,1128,6152,239,0,0,0,1,1,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,16,16.0,16.0,0,0.0,,0.0,0.0,0.5,0.5,8.0,1.0,1.0
11799,21514,7452,8230,1,22,10,16,1,84,1,0,0,0,0,1,69,2,43,0,17,1,1,0,1,2,9,13,2,2,0,0,82,273,125.78985507246377,118.5,0,21.5,3,0.30985915492957744,0.14084507042253522,0.014084507042253521,0.058823529411764705,1.7716880996121658,4.3125,2.0
15060,17196,3218,16684,1,6,5,11,1,78,1,0,0,0,0,1,31,1,26,1,6,0,0,1,2,0,3,5,1,4,0,2,90,187,127.74193548387098,121.0,0,13.5,3,0.1875,0.15625,0.03125,0.08333333333333333,3.991935483870968,2.8181818181818183,1.0
4838,6446,24133,5643,0,1,0,1,2,600,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,69,98,83.5,83.5,1,0.5,1,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,27.833333333333332,1.0,1.0
10970,14058,18373,6131,1,2,0,5,1,54,1,0,0,0,0,1,9,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,82,108,97.22222222222224,100.0,0,1.5,2,0.2,0.0,0.1,0.16666666666666666,9.722222222222225,1.8,1.0
12105,18496,338,4748,1,85,189,3,1,167,2,1,3,17,0,12,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,68,107,89.83333333333334,92.0,0,3.0,2,12.142857142857142,27.0,0.2857142857142857,0.5,12.833333333333334,2.0,1.0
2009,7284,11378,18097,1,1,1,39,1,980,1,0,0,0,0,1,180,1,18,0,43,10,0,2,3,0,18,29,6,7,0,4,51,221,95.03333333333332,92.5,0,9.0,3,0.0055248618784530384,0.0055248618784530384,0.0055248618784530384,0.025,0.5250460405156537,4.615384615384615,1.0
16939,10223,3994,11471,1,235,2,1,1,20,1,1,0,0,0,1,1,9,0,0,0,0,0,0,0,0,1,4,0,1,2,0,63,125,85.33333333333333,84.0,0,0.0,,23.5,0.2,0.1,0.5,8.533333333333333,1.0,9.0
7759,18596,2846,12998,1,1,0,2,1,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,29,58,39.0,30.0,0,0.0,,0.25,0.0,0.25,0.3333333333333333,9.75,1.5,1.0
13593,4501,10980,17783,1,128,79,44,2,2508,1,0,0,0,0,2,105,6,1,3,14,0,0,3,0,0,6,20,0,0,3,3,10,145,56.52857142857143,60.5,0,2.0,2,1.1531531531531531,0.7117117117117117,0.009009009009009009,0.021739130434782608,0.5092664092664093,2.3863636363636362,3.0
5142,7517,24343,8664,0,3,3,22,1,104,1,0,0,0,0,1,70,1,49,1,11,2,4,2,0,0,4,22,0,3,0,5,83,195,121.15714285714286,117.0,0,25.0,3,0.04225352112676056,0.04225352112676056,0.014084507042253521,0.043478260869565216,1.7064386317907445,3.1818181818181817,1.0
12723,22581,22417,14846,1,9,0,3,1,42,1,0,0,0,0,1,4,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,60,108,86.25,88.5,0,2.0,2,1.8,0.0,0.2,0.25,17.25,1.3333333333333333,1.0
3718,25965,8180,1628,1,110,13,7,1,184,1,1,0,0,0,4,57,5,29,1,22,0,0,2,1,1,0,12,2,0,0,1,44,183,97.5578947368421,91.0,0,15.0,3,1.7741935483870968,0.20967741935483872,0.016129032258064516,0.125,1.5735144312393887,8.142857142857142,5.0
15620,7134,4169,1992,0,123,32,4,1,1083,3,1,0,0,0,3,61,3,0,0,15,4,1,1,0,3,3,7,1,1,0,2,46,164,95.49180327868852,92.0,1,0.0,,1.921875,0.5,0.046875,0.6,1.4920594262295082,15.25,3.0
1853,795,13384,12765,1,3,3,29,1,336,1,0,0,0,0,1,120,1,24,0,16,1,0,0,3,0,16,23,5,11,0,11,59,171,100.65,99.0,0,12.0,3,0.024793388429752067,0.024793388429752067,0.008264462809917356,0.03333333333333333,0.8318181818181819,4.137931034482759,1.0
18504,770,3940,1087,1,0,1,31,1,217,1,0,0,0,0,1,64,1,24,0,0,0,0,0,0,0,7,45,1,0,0,2,36,99,53.6875,49.0,0,12.0,3,0.0,0.015384615384615385,0.015384615384615385,0.03125,0.8259615384615384,2.064516129032258,1.0
12266,22242,17358,15299,0,1682,159,1,14,344,5,18,0,0,0,31,15,157,1,79,38,4,0,6,0,0,13,33,5,10,1,3,29,218,104.65180467091297,109.0,1,40.0,3,9.779069767441861,0.9244186046511628,0.029069767441860465,0.3333333333333333,0.6084407248308893,15.0,11.214285714285714
5289,1390,21856,138,1,2,1,23,1,115,1,0,0,0,0,1,71,1,44,0,20,3,2,0,1,0,2,13,0,4,3,9,70,170,111.25352112676056,108.0,0,22.0,3,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.041666666666666664,1.54518779342723,3.0869565217391304,1.0
19710,3820,14134,8917,1,1,0,4,1,25,1,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,46,92,71.3,74.5,0,0.0,,0.14285714285714285,0.0,0.14285714285714285,0.2,10.185714285714285,1.25,2.0
21722,21815,24776,4435,1,16,13,2,1,15,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,112,95.0,95.0,0,0.0,,5.333333333333333,4.333333333333333,0.3333333333333333,0.3333333333333333,31.666666666666668,1.0,1.0
2592,21074,16718,2023,1,9,1,2,1,16,1,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,85,212,148.5,148.5,0,0.0,,2.25,0.25,0.25,0.3333333333333333,37.125,1.0,2.0
15612,14414,26259,7915,1,3,3,1,1,0,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,98,81.5,81.5,0,0.0,,1.0,1.0,0.6666666666666666,1.0,27.166666666666668,2.0,1.0
8310,19034,18233,18458,0,934,244,1,5,40,4,7,1,3,0,15,4,55,2,3,9,2,0,0,0,0,0,19,6,1,4,2,42,255,86.2,77.0,1,2.5,2,15.830508474576272,4.135593220338983,0.06779661016949153,0.6666666666666666,1.4610169491525424,4.0,11.0
13291,8536,23303,4457,1,3,11,4,1,4,1,0,0,0,0,2,5,4,0,0,3,0,0,0,0,0,0,0,1,0,0,1,46,113,84.85,84.5,0,0.0,,0.3333333333333333,1.2222222222222223,0.1111111111111111,0.2,9.427777777777777,1.25,4.0
17235,2692,16631,1985,0,57,87,2,2,8,1,0,0,0,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,126,72.66666666666666,76.0,0,0.0,,9.5,14.5,0.16666666666666666,0.25,12.111111111111109,1.5,1.5
6679,16145,12045,8335,0,1,1,1,2,382,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,31,58,44.5,44.5,0,0.5,1,0.25,0.25,0.25,0.3333333333333333,11.125,2.0,1.0
26563,12053,1710,17713,1,6,0,27,1,2226,1,0,0,0,0,1,55,1,18,0,2,0,3,0,0,0,3,24,0,1,0,0,23,74,49.96363636363636,56.0,0,9.0,3,0.10714285714285714,0.0,0.017857142857142856,0.03571428571428571,0.8922077922077921,2.037037037037037,1.0
17874,9649,12386,12026,1,4,0,39,1,113,1,0,0,0,0,1,158,1,77,0,46,2,0,1,2,0,16,15,5,11,0,7,31,154,74.78481012658227,73.5,0,38.5,3,0.025157232704402517,0.0,0.006289308176100629,0.025,0.470344717777247,4.051282051282051,1.0
24748,24156,21037,1993,0,0,1,8,1,23,1,0,0,0,0,1,14,1,2,0,0,0,0,0,0,0,3,4,1,0,0,1,29,91,56.285714285714285,57.5,0,1.0,1,0.0,0.06666666666666667,0.06666666666666667,0.1111111111111111,3.7523809523809524,1.75,1.0
25580,14992,19467,18229,1,41,23,1,1,45,1,0,0,0,0,2,3,5,3,3,5,0,0,0,0,0,0,0,0,2,0,0,68,149,109.06666666666666,109.0,0,3.0,2,5.125,2.875,0.125,0.5,13.633333333333333,3.0,5.0
19640,21361,4870,1535,1,1,0,4,1,623,1,0,0,0,0,1,7,2,3,0,0,0,1,0,0,0,1,3,0,0,0,0,28,77,59.42857142857143,62.0,0,1.5,2,0.1111111111111111,0.0,0.1111111111111111,0.2,6.603174603174604,1.75,2.0
7283,10921,736,18103,1,138,0,3,1,85,1,1,0,0,0,1,4,3,4,2,0,0,0,0,0,0,0,1,0,0,0,0,56,108,83.58333333333334,88.0,0,3.0,2,19.714285714285715,0.0,0.14285714285714285,0.25,11.940476190476192,1.3333333333333333,3.0
